7.444200000000000372e+00 1.279000000000000137e-01 1.192950000000000088e+01 2.020300000000000207e+00 1.897199999999999998e+00 7.667799999999999727e+00 2.516199999999999992e+00
7.421299999999999564e+00 1.295999999999999930e-01 1.103190000000000026e+01 2.386800000000000033e+00 2.209600000000000009e+00 8.202700000000000102e+00 2.482699999999999907e+00
7.407300000000000217e+00 1.292999999999999983e-01 1.228350000000000009e+01 2.335100000000000176e+00 2.159600000000000186e+00 8.375000000000000000e+00 2.472900000000000098e+00
7.381499999999999950e+00 1.337000000000000133e-01 1.397969999999999935e+01 1.947799999999999976e+00 1.830899999999999972e+00 8.297599999999999199e+00 2.486499999999999932e+00
7.295499999999999652e+00 1.330999999999999961e-01 1.430109999999999992e+01 1.810699999999999976e+00 1.719899999999999984e+00 7.986600000000000144e+00 2.512900000000000134e+00
7.238100000000000200e+00 1.333000000000000018e-01 1.423189999999999955e+01 2.073100000000000165e+00 1.945699999999999985e+00 7.501699999999999591e+00 2.531899999999999817e+00
7.177500000000000213e+00 1.312000000000000111e-01 1.385449999999999982e+01 2.277200000000000113e+00 2.120299999999999851e+00 7.794699999999999740e+00 2.517500000000000071e+00
7.145199999999999996e+00 1.308999999999999886e-01 1.359029999999999916e+01 2.160499999999999865e+00 2.012900000000000134e+00 7.633899999999999686e+00 2.509399999999999853e+00
7.145400000000000418e+00 1.320000000000000062e-01 1.637539999999999907e+01 2.021900000000000031e+00 1.905200000000000005e+00 7.775299999999999656e+00 2.496300000000000185e+00
7.115400000000000169e+00 1.317000000000000115e-01 1.737290000000000134e+01 1.812899999999999956e+00 1.738699999999999912e+00 7.918099999999999916e+00 2.488100000000000200e+00
7.094599999999999795e+00 1.310999999999999943e-01 1.856500000000000128e+01 1.897199999999999998e+00 1.808000000000000052e+00 7.797200000000000131e+00 2.515499999999999847e+00
7.097500000000000142e+00 1.307999999999999996e-01 1.848570000000000135e+01 2.105700000000000127e+00 1.981700000000000017e+00 7.612300000000000288e+00 2.528799999999999937e+00
7.080599999999999561e+00 1.308999999999999886e-01 1.566409999999999947e+01 2.201400000000000023e+00 2.053399999999999892e+00 7.542799999999999727e+00 2.526100000000000012e+00
7.070599999999999774e+00 1.323999999999999899e-01 1.384009999999999962e+01 2.257499999999999840e+00 2.092299999999999827e+00 7.541400000000000325e+00 2.523699999999999832e+00
7.068999999999999950e+00 1.328999999999999904e-01 1.328580000000000005e+01 2.414099999999999913e+00 2.227500000000000036e+00 7.773200000000000109e+00 2.510899999999999910e+00
7.044699999999999740e+00 1.330000000000000071e-01 1.275000000000000000e+01 2.624299999999999855e+00 2.410400000000000098e+00 8.095599999999999241e+00 2.508000000000000007e+00
7.027599999999999625e+00 1.297000000000000097e-01 1.236890000000000001e+01 2.413699999999999957e+00 2.221200000000000063e+00 8.124299999999999855e+00 2.500399999999999956e+00
7.019800000000000040e+00 1.318999999999999895e-01 1.258070000000000022e+01 2.133300000000000196e+00 1.977100000000000080e+00 8.095900000000000318e+00 2.495600000000000041e+00
7.011700000000000266e+00 1.340000000000000080e-01 1.356170000000000009e+01 2.242799999999999905e+00 2.091099999999999959e+00 7.745599999999999596e+00 2.505300000000000082e+00
7.006400000000000183e+00 1.343000000000000027e-01 1.434239999999999959e+01 1.990699999999999914e+00 1.873099999999999987e+00 7.549900000000000055e+00 2.508399999999999963e+00
7.009199999999999875e+00 1.358999999999999930e-01 1.413519999999999932e+01 1.817800000000000082e+00 1.735300000000000065e+00 8.506399999999999295e+00 2.492500000000000160e+00
7.000899999999999679e+00 1.343000000000000027e-01 1.371359999999999957e+01 1.942900000000000071e+00 1.848700000000000010e+00 8.656499999999999417e+00 2.492199999999999971e+00
6.991900000000000226e+00 1.368999999999999939e-01 1.455739999999999945e+01 2.000599999999999934e+00 1.890300000000000091e+00 7.797699999999999854e+00 2.487999999999999989e+00
